race_control_message_id,session_id,year,event_name,message_time_utc,session_time_ms,category,message,status,flag,scope,sector,racing_number,driver_code,lap_number,taxonomy,normalized_message,missing_session_time,missing_lap_scope,missing_driver_scope,is_driver_scoped,is_lap_scoped
3361,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:34:48+00:00,5688000.0,Other,CAR 22 (TSU) TIME 1:38.497 DELETED - TRACK LIMITS AT TURN 13 LAP 52 19:31:41,,,,,,,55,other,car # (tsu) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3362,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:34:52+00:00,5692000.0,Flag,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - TRACK LIMITS,,BLACK AND WHITE,Driver,,22.0,TSU,55,flags,black and white flag for car # (tsu) - track limits,False,False,False,True,True
3363,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:35:34+00:00,5734000.0,Other,CAR 87 (BEA) TIME 1:38.643 DELETED - TRACK LIMITS AT TURN 13 LAP 54 19:35:00,,,,,,,55,other,car # (bea) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3364,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:37:36+00:00,5856000.0,Other,CAR 1 (VER) TIME 1:38.687 DELETED - TRACK LIMITS AT TURN 4 LAP 55 19:35:37,,,,,,,56,other,car # (ver) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3365,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:37:41+00:00,5861000.0,Flag,BLACK AND WHITE FLAG FOR CAR 1 (VER) - TRACK LIMITS,,BLACK AND WHITE,Driver,,1.0,VER,56,flags,black and white flag for car # (ver) - track limits,False,False,False,True,True
3366,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:39:29+00:00,5969000.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,,57,red_flag,chequered flag,False,False,True,False,True
3367,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:42:21+00:00,6141000.0,Other,CAR 7 (DOO) TIME 1:38.811 DELETED - TRACK LIMITS AT TURN 13 LAP 56 19:38:23,,,,,,,57,other,car # (doo) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3368,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:42:28+00:00,6148000.0,Other,INCIDENT INVOLVING CAR 7 (DOO) NOTED - TRACK LIMITS,,,,,,,57,investigations_noted,incident involving car # (doo) noted - track limits,False,False,True,False,True
3369,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:42:48+00:00,6168000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 7 (DOO) UNDER INVESTIGATION - TRACK LIMITS,,,,,,,57,investigations_noted,fia stewards: incident involving car # (doo) under investigation - track limits,False,False,True,False,True
3370,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:42:56+00:00,6176000.0,Other,CAR 18 (STR) TIME 1:38.980 DELETED - TRACK LIMITS AT TURN 13 LAP 57 19:40:15,,,,,,,57,other,car # (str) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3371,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:43:07+00:00,6187000.0,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 7 (DOO) - TRACK LIMITS,,,,,,,57,penalties,fia stewards: # second time penalty for car # (doo) - track limits,False,False,True,False,True
3372,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:52:34+00:00,6754000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,,57,flags,double yellow in track sector #,False,False,True,False,True
3373,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:52:36+00:00,6756000.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,,57,flags,clear in track sector #,False,False,True,False,True
3374,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:53:27+00:00,6807000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,,57,flags,double yellow in track sector #,False,False,True,False,True
3375,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 16:53:28+00:00,6808000.0,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,,57,flags,clear in track sector #,False,False,True,False,True
3285,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 14:20:01+00:00,,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,True,False,True,False,True
3286,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 14:30:01+00:00,,Other,PIT EXIT CLOSED,,,,,,,1,pit_entry_exit,pit exit closed,True,False,True,False,True
3287,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 14:45:06+00:00,,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,,1,other,risk of rain for f1 race is #%,True,False,True,False,True
3288,2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,2025-04-13 14:57:04+00:00,,Drs,DRS DISABLED,DISABLED,,,,,,1,drs,drs disabled,True,False,True,False,True
3380,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:03:55+00:00,235000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
3381,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:25+00:00,265000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3382,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:27+00:00,267000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3383,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:28+00:00,268000.0,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3384,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:28+00:00,268000.0,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3385,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:30+00:00,270000.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,,1,flags,clear in track sector #,False,False,True,False,True
3386,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:31+00:00,271000.0,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3387,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:04:43+00:00,283000.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,,1,flags,clear in track sector #,False,False,True,False,True
3388,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:05:02+00:00,302000.0,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,,1,safety_car,safety car deployed,False,False,True,False,True
3389,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:05:24+00:00,324000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3390,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:05:34+00:00,334000.0,Other,RECOVERY VEHICLE ON TRACK AT TURN 5,,,,,,,1,other,recovery vehicle on track at turn #,False,False,True,False,True
3391,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:06:05+00:00,365000.0,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,,2,flags,clear in track sector #,False,False,True,False,True
3392,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:06:09+00:00,369000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,,2,flags,double yellow in track sector #,False,False,True,False,True
3393,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:06:14+00:00,374000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,,2,flags,double yellow in track sector #,False,False,True,False,True
3394,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:06:17+00:00,377000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,,2,flags,double yellow in track sector #,False,False,True,False,True
3395,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:07:30+00:00,450000.0,Other,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 81 (PIA) NOTED,,,,,,,2,investigations_noted,turn # incident involving cars # (ver) and # (pia) noted,False,False,True,False,True
3396,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:09:12+00:00,552000.0,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 81 (PIA) UNDER INVESTIGATION,,,,,,,3,investigations_noted,fia stewards: turn # incident involving cars # (ver) and # (pia) under investigation,False,False,True,False,True
3397,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:09:28+00:00,568000.0,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,,3,safety_car,safety car in this lap,False,False,True,False,True
3398,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:09:39+00:00,579000.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,,3,flags,clear in track sector #,False,False,True,False,True
3399,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:11:06+00:00,666000.0,Flag,TRACK CLEAR,,CLEAR,Track,,,,3,flags,track clear,False,False,True,False,True
3400,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:11:26+00:00,686000.0,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 1 (VER) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,3,penalties,fia stewards: # second time penalty for car # (ver) - leaving the track and gaining an advantage,False,False,True,False,True
3401,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:12:13+00:00,733000.0,Other,TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION,,,,,,,4,investigations_noted,turn # incident involving cars # (tsu) and # (gas) noted - causing a collision,False,False,True,False,True
3402,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:13:13+00:00,793000.0,Drs,DRS ENABLED,ENABLED,,,,,,5,drs,drs enabled,False,False,True,False,True
3403,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:16:33+00:00,993000.0,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,,7,investigations_noted,fia stewards: turn # incident involving cars # (tsu) and # (gas) will be investigated after the race - causing a collision,False,False,True,False,True
3404,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:18:03+00:00,1083000.0,Other,CAR 1 (VER) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 20:04:05,,,,,,,8,other,car # (ver) lap deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3405,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:18:23+00:00,1103000.0,Other,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 20:04:06,,,,,,,8,other,car # (ant) lap deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3406,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:23:23+00:00,1403000.0,Other,CAR 5 (BOR) TIME 1:36.994 DELETED - TRACK LIMITS AT TURN 17 LAP 8 20:19:07,,,,,,,11,other,car # (bor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3407,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:26:27+00:00,1587000.0,Other,CAR 18 (STR) TIME 1:36.148 DELETED - TRACK LIMITS AT TURN 22 LAP 12 20:25:41,,,,,,,13,other,car # (str) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3408,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:36:30+00:00,2190000.0,Other,CAR 30 (LAW) TIME 1:35.162 DELETED - TRACK LIMITS AT TURN 11 LAP 18 20:34:35,,,,,,,19,other,car # (law) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3409,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:37:10+00:00,2230000.0,Other,CAR 23 (ALB) TIME 1:35.896 DELETED - TRACK LIMITS AT TURN 2 LAP 19 20:35:40,,,,,,,20,other,car # (alb) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3410,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:40:43+00:00,2443000.0,Other,CAR 5 (BOR) TIME 1:36.354 DELETED - TRACK LIMITS AT TURN 2 LAP 21 20:39:10,,,,,,,22,other,car # (bor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3411,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:42:00+00:00,2520000.0,Other,CAR 6 (HAD) TIME 1:36.137 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:29,,,,,,,23,other,car # (had) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3412,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:42:04+00:00,2524000.0,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 1 (VER),,,,,,,23,penalties,fia stewards: penalty served - # second time penalty for car # (ver),False,False,True,False,True
3413,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:47:33+00:00,2853000.0,Other,TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 14 (ALO) NOTED,,,,,,,26,investigations_noted,turn # incident involving cars # (bor) and # (alo) noted,False,False,True,False,True
3414,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:47:59+00:00,2879000.0,Other,CAR 14 (ALO) TIME 1:37.031 DELETED - TRACK LIMITS AT TURN 2 LAP 25 20:45:38,,,,,,,27,other,car # (alo) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3415,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:50:56+00:00,3056000.0,Other,CAR 4 (NOR) TIME 1:33.342 DELETED - TRACK LIMITS AT TURN 4 LAP 27 20:48:11,,,,,,,29,other,car # (nor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3416,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:52:31+00:00,3151000.0,Other,CAR 30 (LAW) TIME 1:35.190 DELETED - TRACK LIMITS AT TURN 2 LAP 28 20:50:21,,,,,,,30,other,car # (law) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3417,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:54:11+00:00,3251000.0,Other,CAR 12 (ANT) TIME 1:33.780 DELETED - TRACK LIMITS AT TURN 15 LAP 25 20:45:55,,,,,,,31,other,car # (ant) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3418,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:54:53+00:00,3293000.0,Other,TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) NOTED,,,,,,,31,investigations_noted,turn # incident involving cars # (law) and # (doo) noted,False,False,True,False,True
3419,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:56:14+00:00,3374000.0,Other,CAR 6 (HAD) TIME 1:35.421 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:40,,,,,,,32,other,car # (had) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3420,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 17:56:23+00:00,3383000.0,Other,CAR 44 (HAM) TIME 1:34.392 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:45,,,,,,,32,other,car # (ham) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3421,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:00:29+00:00,3629000.0,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 14 (ALO) REVIEWED NO FURTHER INVESTIGATION,,,,,,,35,investigations_noted,fia stewards: turn # incident involving cars # (bor) and # (alo) reviewed no further investigation,False,False,True,False,True
3422,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:01:50+00:00,3710000.0,Flag,BLACK AND WHITE FLAG FOR CAR 5 (BOR) - MOVING UNDER BRAKING,,BLACK AND WHITE,Driver,,5.0,BOR,35,flags,black and white flag for car # (bor) - moving under braking,False,False,False,True,True
3423,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:04:41+00:00,3881000.0,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) UNDER INVESTIGATION,,,,,,,37,investigations_noted,fia stewards: turn # incident involving cars # (law) and # (doo) under investigation,False,False,True,False,True
3424,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:06:19+00:00,3979000.0,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 30 (LAW) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,38,penalties,fia stewards: # second time penalty for car # (law) - leaving the track and gaining an advantage,False,False,True,False,True
3425,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:08:14+00:00,4094000.0,Other,INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,,,,,,40,investigations_noted,incident involving car # (nor) noted - failing to follow race directors instructions – crossing the line at pit exit,False,False,True,False,True
3426,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:10:54+00:00,4254000.0,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:10:53,,BLUE,Driver,,7.0,DOO,41,flags,waved blue flag for car # (doo) timed at #:#:#,False,False,False,True,True
3427,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:13:06+00:00,4386000.0,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:13:06,,BLUE,Driver,,7.0,DOO,43,flags,waved blue flag for car # (doo) timed at #:#:#,False,False,False,True,True
3428,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:14:11+00:00,4451000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,,,,,,43,investigations_noted,fia stewards: incident involving car # (nor) reviewed no further investigation - failing to follow race directors instructions – crossing the line at pit exit,False,False,True,False,True
3429,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:16:33+00:00,4593000.0,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:16:32,,BLUE,Driver,,7.0,DOO,45,flags,waved blue flag for car # (doo) timed at #:#:#,False,False,False,True,True
3430,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:17:19+00:00,4639000.0,Flag,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:17:19,,BLUE,Driver,,7.0,DOO,46,flags,waved blue flag for car # (doo) timed at #:#:#,False,False,False,True,True
3431,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:18:11+00:00,4691000.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:18:11,,BLUE,Driver,,18.0,STR,46,flags,waved blue flag for car # (str) timed at #:#:#,False,False,False,True,True
3432,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:18:41+00:00,4721000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:18:40,,BLUE,Driver,,5.0,BOR,46,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3433,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:19:17+00:00,4757000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:19:16,,BLUE,Driver,,5.0,BOR,47,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3434,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:20:45+00:00,4845000.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:20:44,,BLUE,Driver,,18.0,STR,48,flags,waved blue flag for car # (str) timed at #:#:#,False,False,False,True,True
3435,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:21:16+00:00,4876000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:16,,BLUE,Driver,,5.0,BOR,48,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3436,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:21:31+00:00,4891000.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:21:30,,BLUE,Driver,,18.0,STR,48,flags,waved blue flag for car # (str) timed at #:#:#,False,False,False,True,True
3437,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:21:38+00:00,4898000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:37,,BLUE,Driver,,5.0,BOR,48,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3438,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:23:38+00:00,5018000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:23:38,,BLUE,Driver,,27.0,HUL,50,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3439,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:24:02+00:00,5042000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:24:02,,BLUE,Driver,,27.0,HUL,50,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3440,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 18:25:02+00:00,5102000.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,,50,red_flag,chequered flag,False,False,True,False,True
3376,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 16:20:01+00:00,,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,True,False,True,False,True
3377,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 16:30:01+00:00,,Other,PIT EXIT CLOSED,,,,,,,1,pit_entry_exit,pit exit closed,True,False,True,False,True
3378,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 16:45:48+00:00,,Other,RISK OF RAIN FOR F1 RACE IS 0 %,,,,,,,1,other,risk of rain for f1 race is # %,True,False,True,False,True
3379,2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,2025-04-20 16:57:02+00:00,,Drs,DRS DISABLED,DISABLED,,,,,,1,drs,drs disabled,True,False,True,False,True
3460,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:03:42+00:00,222000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
3461,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:03:56+00:00,236000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3462,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:04:04+00:00,244000.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,,1,flags,clear in track sector #,False,False,True,False,True
3463,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:04:08+00:00,248000.0,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3464,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:04:10+00:00,250000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3465,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:04:13+00:00,253000.0,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,,1,flags,clear in track sector #,False,False,True,False,True
3466,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:04:26+00:00,266000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3467,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:04:34+00:00,274000.0,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,,1,other,track surface slippery in track sector #,False,False,True,False,True
3468,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:05:12+00:00,312000.0,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,,1,flags,clear in track sector #,False,False,True,False,True
