session_id,year,event_name,driver_code,aligned_rows,non_ok_rows,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,car_related_rows,location_related_rows,non_ok_pct,longest_segment_ms,segments_over_2s,degraded_windows,severe_windows,windows_with_incident_context,max_window_non_ok_pct,desktop_replay_risk_score,desktop_guidance
2025-australian-grand-prix-r,2025,Australian Grand Prix,ANT,61363,1070,692,138,176,64,0,830,694,1.7437217867444552,1400,0,93,0,119,8.666666666666668,13.908220480311154,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,COL,44116,828,517,98,189,24,0,615,574,1.8768700698159397,1400,0,61,0,13,8.0,13.907480279263758,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,ALB,61389,1070,692,138,176,64,0,830,694,1.7429832706185149,1400,0,93,0,119,8.666666666666668,13.905266415807393,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,STR,44133,828,517,98,189,24,0,615,574,1.8761471008089183,1400,0,61,0,13,8.0,13.904588403235675,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,STR,61437,1070,692,138,176,64,0,830,694,1.741621498445562,1400,0,93,0,119,8.666666666666668,13.899819327115583,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,HUL,61447,1070,692,138,176,64,0,830,694,1.74133806369717,1400,0,93,0,119,8.666666666666668,13.898685588122014,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,LEC,61461,1070,692,138,176,64,0,830,694,1.7409414099998373,1400,0,93,0,119,8.666666666666668,13.897098973332684,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,PIA,61465,1070,692,138,176,64,0,830,694,1.7408281135605628,1400,0,93,0,119,8.666666666666668,13.896645787575586,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,HAM,61486,1070,692,138,176,64,0,830,694,1.740233549100608,1400,0,93,0,119,8.666666666666668,13.894267529735767,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,GAS,61526,1070,692,138,176,64,0,830,694,1.7391021681890582,1400,0,93,0,119,8.666666666666668,13.889742006089566,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,TSU,61560,1070,692,138,176,64,0,830,694,1.7381416504223521,1400,0,93,0,119,8.666666666666668,13.885899935022742,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,OCO,61594,1070,692,138,176,64,0,830,694,1.7371821930707538,1400,0,93,0,119,8.666666666666668,13.882062105616349,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,BEA,61665,1070,692,138,176,64,0,830,694,1.7351820319468094,1400,0,93,0,119,8.666666666666668,13.874061461120572,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,NOR,61262,1059,681,138,176,64,0,819,694,1.7286409193300907,1400,0,92,0,119,8.666666666666668,13.847897010653696,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,VER,61270,1059,681,138,176,64,0,819,694,1.7284152113595561,1400,0,92,0,119,8.666666666666668,13.84699417877156,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,RUS,51267,920,525,131,205,59,0,656,637,1.794526693584567,1400,0,82,0,32,8.333333333333332,13.844773441004934,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,ALO,51323,920,525,131,205,59,0,656,637,1.7925686339457945,1400,0,82,0,32,8.333333333333332,13.836941202449843,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,LEC,51349,920,525,131,205,59,0,656,637,1.7916609865820172,1400,0,82,0,32,8.333333333333332,13.833310612994735,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,LAW,51385,920,525,131,205,59,0,656,637,1.7904057604359247,1400,0,82,0,32,8.333333333333332,13.828289708410365,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,TSU,51400,920,525,131,205,59,0,656,637,1.7898832684824901,1400,0,82,0,32,8.333333333333332,13.826199740596627,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,HAM,51559,922,525,132,205,60,0,657,638,1.7882425958610524,1400,0,83,0,32,8.333333333333332,13.819637050110876,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,ALB,51450,920,525,131,205,59,0,656,637,1.7881438289601554,1400,0,82,0,32,8.333333333333332,13.819241982507288,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,BOR,51631,922,525,132,205,60,0,657,638,1.7857488718018244,1400,0,83,0,32,8.333333333333332,13.809662153873964,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,SAI,51010,908,513,131,205,59,0,644,635,1.7800431287982748,1400,0,82,0,32,8.333333333333332,13.786839181859765,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,NOR,51015,908,513,131,205,59,0,644,635,1.7798686660786045,1400,0,82,0,32,8.333333333333332,13.786141330981085,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,ANT,51066,908,513,131,205,59,0,644,635,1.7780910977950104,1400,0,82,0,32,8.333333333333332,13.779031057846709,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,BEA,38340,681,369,92,175,45,0,461,478,1.7762128325508608,1400,0,59,0,32,8.333333333333332,13.77151799687011,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,ALO,34944,597,389,73,106,29,0,462,375,1.708447802197802,1400,0,50,0,61,8.666666666666668,13.767124542124542,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,TSU,1656,18,12,3,1,2,0,15,15,1.0869565217391304,1300,0,2,1,6,11.11111111111111,13.73671497584541,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,COL,50816,898,503,131,205,59,0,634,633,1.7671599496221664,1400,0,81,0,32,8.333333333333332,13.735306465155332,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,OCO,50825,898,503,131,205,59,0,634,633,1.766847024102312,1400,0,81,0,32,8.333333333333332,13.734054763075914,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,GAS,50833,898,503,131,205,59,0,634,633,1.7665689611079418,1400,0,81,0,32,8.333333333333332,13.732942511098432,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,PIA,50864,898,503,131,205,59,0,634,633,1.765492293173954,1400,0,81,0,32,8.333333333333332,13.728635839362482,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,VER,50776,896,503,131,205,57,0,634,631,1.764613203088073,1400,0,81,0,32,8.333333333333332,13.725119479018957,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,STR,50151,883,493,129,204,57,0,622,621,1.760682738130845,1400,0,79,0,32,8.333333333333332,13.709397619190046,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,BEA,55511,873,555,106,161,51,0,661,623,1.5726612743420223,1300,0,71,0,28,9.266409266409266,13.7037725104955,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,HAD,50325,883,493,129,204,57,0,622,621,1.7545951316443118,1400,0,79,0,32,8.333333333333332,13.685047193243914,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,SAI,50009,808,511,113,135,49,0,624,577,1.6157091723489774,1500,0,72,0,2,8.992805755395683,13.657081293712455,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,BEA,57047,982,644,113,152,73,0,757,547,1.7213876277455433,1600,0,89,0,21,8.333333333333332,13.552217177648838,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,VER,56399,970,634,111,152,73,0,745,546,1.7198886505079878,1600,0,88,0,21,8.333333333333332,13.546221268698616,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,ALO,57100,982,644,113,152,73,0,757,547,1.7197898423817863,1600,0,89,0,21,8.333333333333332,13.545826036193812,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,COL,56419,970,634,111,152,73,0,745,546,1.7192789663056773,1600,0,88,0,21,8.333333333333332,13.543782531889375,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,LAW,57131,982,644,113,152,73,0,757,547,1.7188566627575224,1600,0,89,0,21,8.333333333333332,13.542093317696756,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,BOR,56435,970,634,111,152,73,0,745,546,1.7187915300788517,1600,0,88,0,21,8.333333333333332,13.541832786982074,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,STR,57146,982,644,113,152,73,0,757,547,1.7184054876981765,1600,0,89,0,21,8.333333333333332,13.540288617459371,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,ANT,57156,982,644,113,152,73,0,757,547,1.718104835887746,1600,0,89,0,21,8.333333333333332,13.53908601021765,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,GAS,56461,970,634,111,152,73,0,745,546,1.7180000354226812,1600,0,88,0,21,8.333333333333332,13.538666808357391,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,NOR,56479,970,634,111,152,73,0,745,546,1.7174525044706883,1600,0,88,0,21,8.333333333333332,13.53647668454942,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,ALB,57198,982,644,113,152,73,0,757,547,1.7168432462673517,1600,0,89,0,21,8.333333333333332,13.534039651736073,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,OCO,57228,982,644,113,152,73,0,757,547,1.7159432445655973,1600,0,89,0,21,8.333333333333332,13.530439644929055,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,LEC,56552,970,634,111,152,73,0,745,546,1.7152355354364126,1600,0,88,0,21,8.333333333333332,13.527608808412317,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,HAD,57326,982,644,113,152,73,0,757,547,1.7130098035795276,1600,0,89,0,21,8.333333333333332,13.518705880984776,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,HAM,56682,970,634,111,152,73,0,745,546,1.7113016477894216,1600,0,88,0,21,8.333333333333332,13.511873257824352,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,PIA,56697,970,634,111,152,73,0,745,546,1.7108488985307864,1600,0,88,0,21,8.333333333333332,13.510062260789812,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,RUS,56734,970,634,111,152,73,0,745,546,1.7097331406211442,1600,0,88,0,21,8.333333333333332,13.505599229151244,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,TSU,56926,972,634,113,152,73,0,747,546,1.7074798861680076,1600,0,88,0,21,8.333333333333332,13.496586211338697,diagnostics_only
2025-united-states-grand-prix-r,2025,United States Grand Prix,HUL,56970,972,634,113,152,73,0,747,546,1.7061611374407581,1600,0,88,0,21,8.333333333333332,13.491311216429699,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,OCO,24120,423,296,38,67,22,0,334,256,1.7537313432835822,1400,0,34,0,21,8.0,13.414925373134329,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,DOO,50080,808,511,113,135,49,0,624,577,1.6134185303514377,1500,0,72,0,2,8.666666666666668,13.387007454739084,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,HUL,50087,808,511,113,135,49,0,624,577,1.6131930441032603,1500,0,72,0,2,8.666666666666668,13.386105509746375,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,LAW,50094,808,511,113,135,49,0,624,577,1.6129676208727592,1500,0,72,0,2,8.666666666666668,13.385203816824372,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,OCO,50101,808,511,113,135,49,0,624,577,1.6127422606335202,1500,0,72,0,2,8.666666666666668,13.384302375867415,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,BOR,50108,808,511,113,135,49,0,624,577,1.612516963359144,1500,0,72,0,2,8.666666666666668,13.38340118676991,diagnostics_only
2025-miami-grand-prix-r,2025,Miami Grand Prix,BOR,30933,559,344,63,128,24,0,407,362,1.8071315423657581,1400,0,47,0,26,7.666666666666666,13.361859502796365,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,ALB,56692,873,498,126,206,43,0,624,573,1.5398998094969307,1400,0,77,0,27,9.0,13.359599237987723,diagnostics_only
2025-miami-grand-prix-r,2025,Miami Grand Prix,BEA,27407,495,299,61,116,19,0,360,318,1.8061079286313717,1400,0,42,0,23,7.666666666666666,13.35776504785882,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,BOR,56739,873,498,126,206,43,0,624,573,1.5386242267223602,1400,0,77,0,27,9.0,13.354496906889441,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,BEA,56746,873,498,126,206,43,0,624,573,1.538434427096183,1400,0,77,0,27,9.0,13.353737708384731,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,OCO,56838,873,498,126,206,43,0,624,573,1.5359442626411908,1400,0,77,0,27,9.0,13.343777050564764,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,ALO,56850,873,498,126,206,43,0,624,573,1.5356200527704484,1400,0,77,0,27,9.0,13.342480211081794,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,HUL,56865,873,498,126,206,43,0,624,573,1.5352149828541282,1400,0,77,0,27,9.0,13.340859931416514,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,STR,57026,873,498,126,206,43,0,624,573,1.530880650931154,1400,0,77,0,27,9.0,13.323522603724616,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,GAS,49889,795,500,113,133,49,0,613,565,1.593537653590972,1500,0,72,0,2,8.666666666666668,13.307483947697222,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,LAW,56395,861,498,125,195,43,0,623,562,1.5267310931820197,1400,0,76,0,27,9.0,13.30692437272808,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,TSU,56402,861,498,125,195,43,0,623,562,1.5265416119995745,1400,0,76,0,27,9.0,13.306166447998297,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,NOR,56405,861,498,125,195,43,0,623,562,1.5264604201755163,1400,0,76,0,27,9.0,13.305841680702066,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,HAM,56426,861,498,125,195,43,0,623,562,1.5258923191436573,1400,0,76,0,27,9.0,13.30356927657463,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,LEC,56433,861,498,125,195,43,0,623,562,1.5257030460900538,1400,0,76,0,27,9.0,13.302812184360215,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,HAD,56452,861,498,125,195,43,0,623,562,1.5251895415574293,1400,0,76,0,27,9.0,13.300758166229716,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,GAS,56101,851,488,125,195,43,0,613,561,1.5169070070052229,1400,0,75,0,27,9.0,13.26762802802089,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,COL,56127,851,488,125,195,43,0,613,561,1.5162043223404067,1400,0,75,0,27,9.0,13.264817289361627,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,RUS,56210,851,488,125,195,43,0,613,561,1.5139654865682262,1400,0,75,0,27,9.0,13.255861946272905,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,SAI,56255,851,488,125,195,43,0,613,561,1.5127544218291706,1400,0,75,0,27,9.0,13.251017687316683,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,ANT,56281,851,488,125,195,43,0,613,561,1.5120555782590928,1400,0,75,0,27,9.0,13.248222313036372,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,HAD,49638,783,488,113,133,49,0,601,554,1.5774205245980901,1500,0,71,0,2,8.666666666666668,13.243015431725695,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,ALO,20813,356,223,36,90,7,0,259,255,1.7104694181521167,1400,0,26,0,12,8.0,13.241877672608467,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,ALB,49670,783,488,113,133,49,0,601,554,1.5764042681699213,1500,0,71,0,2,8.666666666666668,13.23895040601302,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,BEA,49806,783,488,113,133,49,0,601,554,1.5720997470184315,1500,0,71,0,2,8.666666666666668,13.22173232140706,diagnostics_only
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,VER,56057,841,478,125,195,43,0,603,561,1.5002586652871184,1400,0,74,0,27,9.0,13.201034661148473,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,STR,49397,770,475,113,133,49,0,588,542,1.5587991173553049,1500,0,70,0,2,8.666666666666668,13.168529802754554,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,LEC,49429,770,475,113,133,49,0,588,542,1.5577899613587165,1500,0,70,0,2,8.666666666666668,13.1644931787682,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,RUS,49441,770,475,113,133,49,0,588,542,1.5574118646467505,1500,0,70,0,2,8.666666666666668,13.162980791920337,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,ANT,49456,770,475,113,133,49,0,588,542,1.5569395017793595,1500,0,70,0,2,8.666666666666668,13.161091340450772,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,VER,49269,767,475,112,133,47,0,587,540,1.5567598286955286,1500,0,69,0,2,8.666666666666668,13.160372648115448,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,NOR,49282,767,475,112,133,47,0,587,540,1.5563491741406599,1500,0,69,0,2,8.666666666666668,13.158730029895974,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,PIA,49287,767,475,112,133,47,0,587,540,1.5561912877635076,1500,0,69,0,2,8.666666666666668,13.158098484387365,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALB,37533,684,367,100,181,36,0,467,504,1.822396291263688,1400,0,58,0,42,7.333333333333333,13.15625183172142,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,ALO,4454,102,48,11,38,5,0,59,82,2.2900763358778624,1400,0,10,0,4,4.929577464788732,13.103967315342436,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,HAM,30621,486,312,70,73,31,0,382,322,1.5871460762222005,1300,0,40,0,28,8.333333333333332,13.015250971555467,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,HAD,55742,873,555,106,161,51,0,661,623,1.5661440206666428,1300,0,71,0,28,8.333333333333332,12.931242749333236,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,LAW,55742,873,555,106,161,51,0,661,623,1.5661440206666428,1300,0,71,0,28,8.333333333333332,12.931242749333236,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,HUL,55746,873,555,106,161,51,0,661,623,1.566031643525993,1300,0,71,0,28,8.333333333333332,12.930793240770637,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,GAS,55753,873,555,106,161,51,0,661,623,1.5658350223306368,1300,0,71,0,28,8.333333333333332,12.930006755989213,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,ALB,55755,873,555,106,161,51,0,661,623,1.565778853914447,1300,0,71,0,28,8.333333333333332,12.929782082324454,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,OCO,55759,873,555,106,161,51,0,661,623,1.5656665291701788,1300,0,71,0,28,8.333333333333332,12.92933278334738,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,SAI,55768,873,555,106,161,51,0,661,623,1.565413857409267,1300,0,71,0,28,8.333333333333332,12.928322096303734,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,ALO,55769,873,555,106,161,51,0,661,623,1.5653857878032598,1300,0,71,0,28,8.333333333333332,12.928209817879704,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,COL,55791,873,555,106,161,51,0,661,623,1.5647685110501692,1300,0,71,0,28,8.333333333333332,12.925740710867343,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,STR,55795,873,555,106,161,51,0,661,623,1.5646563312124742,1300,0,71,0,28,8.333333333333332,12.925291991516563,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,VER,54929,896,562,109,181,44,0,671,560,1.631196635656939,1400,0,73,0,58,8.0,12.924786542627757,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,NOR,54993,896,562,109,181,44,0,671,560,1.6292982743258233,1400,0,73,0,58,8.0,12.917193097303294,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,TSU,55906,873,555,106,161,51,0,661,623,1.5615497442135011,1300,0,71,0,28,8.333333333333332,12.912865643520671,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,PIA,55059,896,562,109,181,44,0,671,560,1.6273452115003906,1400,0,73,0,58,8.0,12.909380846001563,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAM,55074,896,562,109,181,44,0,671,560,1.6269019864182734,1400,0,73,0,58,8.0,12.907607945673094,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALB,55110,896,562,109,181,44,0,671,560,1.6258392306296499,1400,0,73,0,58,8.0,12.9033569225186,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LEC,55138,896,562,109,181,44,0,671,560,1.6250136022343937,1400,0,73,0,58,8.0,12.900054408937574,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,RUS,55150,896,562,109,181,44,0,671,560,1.6246600181323665,1400,0,73,0,58,8.0,12.898640072529467,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,SAI,55159,896,562,109,181,44,0,671,560,1.6243949310176038,1400,0,73,0,58,8.0,12.897579724070415,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAD,55167,896,562,109,181,44,0,671,560,1.6241593706382438,1400,0,73,0,58,8.0,12.896637482552975,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,TSU,55195,896,562,109,181,44,0,671,560,1.6233354470513635,1400,0,73,0,58,8.0,12.893341788205454,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALO,55203,896,562,109,181,44,0,671,560,1.6231001938300453,1400,0,73,0,58,8.0,12.892400775320182,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HUL,55234,896,562,109,181,44,0,671,560,1.6221892312705943,1400,0,73,0,58,8.0,12.888756925082378,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,GAS,55244,896,562,109,181,44,0,671,560,1.6218955904713634,1400,0,73,0,58,8.0,12.887582361885453,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LAW,55253,896,562,109,181,44,0,671,560,1.621631404629613,1400,0,73,0,58,8.0,12.886525618518451,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,STR,55261,896,562,109,181,44,0,671,560,1.6213966450118529,1400,0,73,0,58,8.0,12.885586580047413,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,COL,55264,896,562,109,181,44,0,671,560,1.6213086276780544,1400,0,73,0,58,8.0,12.885234510712218,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BEA,55269,896,562,109,181,44,0,671,560,1.6211619533554074,1400,0,73,0,58,8.0,12.88464781342163,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BOR,55318,896,562,109,181,44,0,671,560,1.6197259481543078,1400,0,73,0,58,8.0,12.878903792617232,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,ALO,57998,860,475,135,205,45,0,610,615,1.482809752060416,1900,0,77,0,44,8.666666666666668,12.864572341574998,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,STR,58048,860,475,135,205,45,0,610,615,1.4815325248070563,1900,0,77,0,44,8.666666666666668,12.85946343256156,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,BOR,58062,860,475,135,205,45,0,610,615,1.4811752953739106,1900,0,77,0,44,8.666666666666668,12.858034514828976,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BEA,56041,806,564,92,109,41,0,656,535,1.438232722471048,1400,0,70,0,56,8.860759493670885,12.841538484820902,diagnostics_only
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ANT,38396,616,384,75,122,35,0,459,382,1.604333784769247,1400,0,50,0,29,8.0,12.817335139076988,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,RUS,57549,846,464,133,204,45,0,597,605,1.4700516081947559,1900,0,76,0,44,8.666666666666668,12.813539766112358,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,NOR,57558,846,464,133,204,45,0,597,605,1.4698217450224123,1900,0,76,0,44,8.666666666666668,12.812620313422983,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LEC,57590,846,464,133,204,45,0,597,605,1.4690050355964577,1900,0,76,0,44,8.666666666666668,12.809353475719165,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,VER,57736,848,464,135,204,45,0,599,605,1.468754330054039,1900,0,77,0,44,8.666666666666668,12.80835065354949,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,GAS,57754,848,464,135,204,45,0,599,605,1.4682965682030682,1900,0,76,0,44,8.666666666666668,12.806519606145606,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,ANT,55317,849,544,103,151,51,0,647,600,1.5347903899343782,1300,0,70,0,28,8.333333333333332,12.805828226404179,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,VER,55319,849,544,103,151,51,0,647,600,1.5347349012093494,1300,0,70,0,28,8.333333333333332,12.805606271504065,diagnostics_only
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,NOR,55208,847,544,102,151,50,0,646,598,1.534197942327199,1300,0,70,0,28,8.333333333333332,12.803458435975461,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAM,57675,846,464,133,204,45,0,597,605,1.4668400520156046,1900,0,76,0,44,8.666666666666668,12.800693541395752,diagnostics_only
