session_id,year,event_name,driver_code,driver_number,stream_name,sample_count,min_delta_ms,median_delta_ms,p90_delta_ms,p99_delta_ms,max_delta_ms,estimated_frequency_hz,duplicate_count,out_of_order_count,warning_flags
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,NOR,4,raw_car_telemetry,20483,159.0,240.0,400.0,519.1899999999987,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,NOR,4,raw_location_telemetry,20857,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,OCO,31,raw_car_telemetry,8945,159.0,240.0,400.0,520.0,1360.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,OCO,31,raw_location_telemetry,9151,20.0,240.0,381.0,520.0,1301.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,PIA,81,raw_car_telemetry,20510,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,PIA,81,raw_location_telemetry,20886,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,RUS,63,raw_car_telemetry,20546,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,RUS,63,raw_location_telemetry,20920,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,SAI,55,raw_car_telemetry,20549,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,SAI,55,raw_location_telemetry,20924,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,STR,18,raw_car_telemetry,20587,159.0,240.0,400.0,519.1500000000015,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,STR,18,raw_location_telemetry,20962,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,TSU,22,raw_car_telemetry,20565,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,TSU,22,raw_location_telemetry,20938,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,VER,1,raw_car_telemetry,20461,159.0,240.0,400.0,519.4099999999999,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,VER,1,raw_location_telemetry,20833,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ALB,23,raw_car_telemetry,22448,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ALB,23,raw_location_telemetry,22934,19.0,241.0,381.0,532.9200000000055,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ALO,14,raw_car_telemetry,11380,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ALO,14,raw_location_telemetry,11579,19.0,241.0,381.0,540.0,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ANT,12,raw_car_telemetry,22432,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ANT,12,raw_location_telemetry,22919,19.0,241.0,381.0,535.769999999964,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,BEA,87,raw_car_telemetry,22605,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,BEA,87,raw_location_telemetry,23100,19.0,241.0,381.0,520.3800000000083,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,BOR,5,raw_car_telemetry,22655,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,BOR,5,raw_location_telemetry,23154,19.0,241.0,381.0,529.1199999999917,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,COL,43,raw_car_telemetry,22616,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,COL,43,raw_location_telemetry,23110,19.0,241.0,381.0,520.0,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,GAS,10,raw_car_telemetry,2796,159.0,240.0,400.0,483.2799999999979,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,GAS,10,raw_location_telemetry,2867,19.0,240.0,381.0,500.0,1220.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HAD,6,raw_car_telemetry,22643,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HAD,6,raw_location_telemetry,23141,19.0,241.0,381.0,531.5900000000111,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HAM,44,raw_car_telemetry,22594,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HAM,44,raw_location_telemetry,23087,19.0,241.0,381.0,522.8500000000276,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HUL,27,raw_car_telemetry,22667,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HUL,27,raw_location_telemetry,23167,19.0,241.0,381.0,526.6499999999724,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,LAW,30,raw_car_telemetry,22649,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,LAW,30,raw_location_telemetry,23148,19.0,241.0,381.0,530.2600000000166,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,LEC,16,raw_car_telemetry,22412,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,LEC,16,raw_location_telemetry,22900,19.0,241.0,381.0,539.0,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,NOR,4,raw_car_telemetry,22400,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,NOR,4,raw_location_telemetry,22890,19.0,241.0,381.0,539.0,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,OCO,31,raw_car_telemetry,22646,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,OCO,31,raw_location_telemetry,23145,19.0,241.0,381.0,530.8299999999945,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,PIA,81,raw_car_telemetry,22413,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,PIA,81,raw_location_telemetry,22902,19.0,241.0,381.0,539.0,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,RUS,63,raw_car_telemetry,22528,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,RUS,63,raw_location_telemetry,23018,19.0,241.0,381.0,535.9600000000028,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,SAI,55,raw_car_telemetry,22460,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,SAI,55,raw_location_telemetry,22945,19.0,241.0,381.0,530.8299999999945,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,STR,18,raw_car_telemetry,22662,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,STR,18,raw_location_telemetry,23162,19.0,241.0,381.0,527.6000000000276,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,TSU,22,raw_car_telemetry,22668,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,TSU,22,raw_location_telemetry,23168,19.0,241.0,381.0,526.4600000000028,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,VER,1,raw_car_telemetry,22478,159.0,240.0,400.0,520.0,1439.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,VER,1,raw_location_telemetry,22967,19.0,241.0,381.0,526.6499999999724,1360.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALB,23,raw_car_telemetry,8550,159.0,240.0,400.0,481.0,1280.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALB,23,raw_location_telemetry,8774,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALO,14,raw_car_telemetry,20812,159.0,240.0,400.0,480.90000000000146,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALO,14,raw_location_telemetry,21363,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ANT,12,raw_car_telemetry,16751,159.0,240.0,400.0,481.0,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ANT,12,raw_location_telemetry,17171,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BEA,87,raw_car_telemetry,20832,159.0,240.0,400.0,480.7000000000007,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BEA,87,raw_location_telemetry,21387,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BOR,5,raw_car_telemetry,20829,159.0,240.0,400.0,480.72999999999956,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BOR,5,raw_location_telemetry,21382,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,COL,43,raw_car_telemetry,20849,159.0,240.0,400.0,480.52999999999884,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,COL,43,raw_location_telemetry,21402,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,GAS,10,raw_car_telemetry,20799,159.0,240.0,400.0,480.02999999999884,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,GAS,10,raw_location_telemetry,21352,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAD,6,raw_car_telemetry,20791,159.0,240.0,400.0,480.1100000000006,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAD,6,raw_location_telemetry,21345,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAM,44,raw_car_telemetry,20789,159.0,240.0,400.0,480.130000000001,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAM,44,raw_location_telemetry,21343,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HUL,27,raw_car_telemetry,20781,159.0,240.0,400.0,480.2099999999991,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HUL,27,raw_location_telemetry,21334,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LAW,30,raw_car_telemetry,20827,159.0,240.0,400.0,480.75,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LAW,30,raw_location_telemetry,21381,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LEC,16,raw_car_telemetry,20766,159.0,240.0,400.0,480.3600000000006,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LEC,16,raw_location_telemetry,21323,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,NOR,4,raw_car_telemetry,20735,159.0,240.0,400.0,480.66999999999825,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,NOR,4,raw_location_telemetry,21291,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,OCO,31,raw_car_telemetry,20852,159.0,240.0,400.0,480.5,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,OCO,31,raw_location_telemetry,21405,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,PIA,81,raw_car_telemetry,20725,159.0,240.0,400.0,480.77000000000044,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,PIA,81,raw_location_telemetry,21283,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,RUS,63,raw_car_telemetry,20771,159.0,240.0,400.0,480.3100000000013,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,RUS,63,raw_location_telemetry,21325,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,SAI,55,raw_car_telemetry,20839,159.0,240.0,400.0,480.630000000001,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,SAI,55,raw_location_telemetry,21395,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,TSU,22,raw_car_telemetry,20838,159.0,240.0,400.0,480.6399999999994,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,TSU,22,raw_location_telemetry,21393,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,VER,1,raw_car_telemetry,20772,159.0,240.0,400.0,480.2999999999993,1361.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,VER,1,raw_location_telemetry,21326,20.0,240.0,380.0,500.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALB,23,raw_car_telemetry,13907,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALB,23,raw_location_telemetry,14283,20.0,240.0,380.0,520.0,1280.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALO,14,raw_car_telemetry,20443,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALO,14,raw_location_telemetry,21041,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ANT,12,raw_car_telemetry,20407,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ANT,12,raw_location_telemetry,21003,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,BEA,87,raw_car_telemetry,20417,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,BEA,87,raw_location_telemetry,21013,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,BOR,5,raw_car_telemetry,20432,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,BOR,5,raw_location_telemetry,21029,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,COL,43,raw_car_telemetry,20430,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,COL,43,raw_location_telemetry,21025,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,GAS,10,raw_car_telemetry,20433,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,GAS,10,raw_location_telemetry,21029,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HAD,6,raw_car_telemetry,20435,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HAD,6,raw_location_telemetry,21032,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HAM,44,raw_car_telemetry,20442,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HAM,44,raw_location_telemetry,21040,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HUL,27,raw_car_telemetry,20461,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HUL,27,raw_location_telemetry,21057,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LAW,30,raw_car_telemetry,15696,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LAW,30,raw_location_telemetry,16144,20.0,240.0,380.0,520.0,1280.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LEC,16,raw_car_telemetry,20416,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LEC,16,raw_location_telemetry,21011,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,NOR,4,raw_car_telemetry,19203,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,NOR,4,raw_location_telemetry,19746,20.0,240.0,380.0,520.0,1280.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,OCO,31,raw_car_telemetry,20409,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,OCO,31,raw_location_telemetry,21004,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,PIA,81,raw_car_telemetry,20411,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,PIA,81,raw_location_telemetry,21007,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,RUS,63,raw_car_telemetry,20405,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,RUS,63,raw_location_telemetry,21001,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,SAI,55,raw_car_telemetry,20411,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,SAI,55,raw_location_telemetry,21005,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,STR,18,raw_car_telemetry,20436,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,STR,18,raw_location_telemetry,21033,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,TSU,22,raw_car_telemetry,20425,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,TSU,22,raw_location_telemetry,21020,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,VER,1,raw_car_telemetry,20406,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,VER,1,raw_location_telemetry,21001,20.0,240.0,380.0,520.0,1440.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,ALB,23,raw_car_telemetry,4461,159.0,240.0,400.0,520.0,1240.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,ALB,23,raw_location_telemetry,4601,20.0,240.0,380.0,500.0,1220.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
