session_id,event_name,driver_code,sample_time_utc,x,y
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:24.868000+00:00,7351.0,-5017.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:27.388000+00:00,6561.0,-5251.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:29.908000+00:00,5243.0,-5562.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:32.288000+00:00,4347.0,-4836.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:35.207000+00:00,3771.0,-3750.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:38.048000+00:00,3241.0,-3816.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:40.428000+00:00,2675.0,-4409.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:43.488000+00:00,1576.0,-4021.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:46.448000+00:00,234.0,-2710.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:48.847000+00:00,-1068.0,-1454.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:52.328000+00:00,-3090.0,465.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:54.907000+00:00,-3670.0,1267.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:54:57.488000+00:00,-3587.0,2313.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:00.388000+00:00,-4634.0,3558.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:02.588000+00:00,-5671.0,4639.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:05.128000+00:00,-6844.0,6226.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:07.747000+00:00,-7209.0,7009.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:10.588000+00:00,-6718.0,7345.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:13.388000+00:00,-5874.0,7721.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:15.888000+00:00,-5903.0,8744.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:18.668000+00:00,-5539.0,10133.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:21.227000+00:00,-4187.0,10978.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:23.608000+00:00,-2733.0,11670.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:26.608000+00:00,-1440.0,11437.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:29.288000+00:00,184.0,10898.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:32.908000+00:00,1168.0,8413.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:35.068000+00:00,814.0,6633.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:37.448000+00:00,260.0,4851.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:40.048000+00:00,823.0,2639.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:42.488000+00:00,2197.0,1179.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:44.848000+00:00,3232.0,821.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:47.407000+00:00,4395.0,643.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:50.008000+00:00,5551.0,-332.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:53.008000+00:00,6749.0,-2104.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:55.708000+00:00,7377.0,-4034.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:55:58.888000+00:00,7319.0,-5031.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:01.908000+00:00,6365.0,-5296.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:04.328000+00:00,5096.0,-5554.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:06.427000+00:00,4354.0,-4849.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:08.908000+00:00,3811.0,-3802.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:11.128000+00:00,3372.0,-3688.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:13.787000+00:00,2898.0,-4278.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:16.348000+00:00,1940.0,-4321.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:18.788000+00:00,1055.0,-3514.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:21.328000+00:00,-243.0,-2242.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:23.828000+00:00,-1578.0,-970.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:26.607000+00:00,-3115.0,488.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:28.928000+00:00,-3666.0,1223.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:31.308000+00:00,-3557.0,2112.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:33.487000+00:00,-4157.0,3137.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:36.148000+00:00,-5462.0,4402.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:38.788000+00:00,-6654.0,5938.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:41.288000+00:00,-7188.0,6822.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:44.568000+00:00,-6761.0,7340.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:46.927000+00:00,-5993.0,7559.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:49.148000+00:00,-5840.0,8341.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:52.308000+00:00,-5730.0,9932.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:54.628000+00:00,-4642.0,10760.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:57.168000+00:00,-3003.0,11514.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:56:59.647000+00:00,-1932.0,11716.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:02.628000+00:00,-279.0,11152.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:05.548000+00:00,1002.0,9530.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:08.228000+00:00,1091.0,7479.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:10.548000+00:00,451.0,5688.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:13.127000+00:00,420.0,3563.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:15.388000+00:00,1449.0,1839.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:18.128000+00:00,2827.0,808.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:20.267000+00:00,3868.0,867.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:22.948000+00:00,5018.0,119.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:25.248000+00:00,6148.0,-932.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:27.388000+00:00,6886.0,-2497.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:29.648000+00:00,7365.0,-3987.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:32.447000+00:00,7453.0,-4934.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:35.988000+00:00,6270.0,-5318.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:38.547000+00:00,4950.0,-5514.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:41.088000+00:00,4122.0,-4374.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:43.808000+00:00,3581.0,-3633.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:46.888000+00:00,3092.0,-4054.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:49.168000+00:00,2361.0,-4458.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:52.047000+00:00,1294.0,-3749.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:54.808000+00:00,-70.0,-2411.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:57.288000+00:00,-1376.0,-1161.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:57:59.828000+00:00,-2917.0,303.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:03.028000+00:00,-3667.0,1347.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:05.407000+00:00,-3585.0,2302.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:07.988000+00:00,-4469.0,3407.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:10.528000+00:00,-5755.0,4737.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:13.168000+00:00,-6850.0,6234.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:15.548000+00:00,-7209.0,6992.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:18.207000+00:00,-6823.0,7331.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:21.308000+00:00,-5892.0,7687.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:23.728000+00:00,-5882.0,8616.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:27.108000+00:00,-5390.0,10257.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:29.628000+00:00,-3973.0,11071.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:32.127000+00:00,-2515.0,11801.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:34.948000+00:00,-1220.0,11379.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:37.448000+00:00,306.0,10792.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:40.108000+00:00,1117.0,8990.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:42.608000+00:00,925.0,6960.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:45.547000+00:00,261.0,4641.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:48.188000+00:00,860.0,2575.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:50.987000+00:00,2380.0,1040.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:53.388000+00:00,3550.0,860.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:56.168000+00:00,4822.0,281.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:58:59.068000+00:00,6176.0,-969.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:01.548000+00:00,6952.0,-2691.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:03.948000+00:00,7426.0,-4254.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:07.148000+00:00,7236.0,-5062.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:09.688000+00:00,6312.0,-5308.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:12.107000+00:00,5023.0,-5539.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:15.068000+00:00,4078.0,-4279.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:17.887000+00:00,3550.0,-3632.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:21.008000+00:00,2996.0,-4187.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:23.348000+00:00,2214.0,-4431.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:26.028000+00:00,1140.0,-3598.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:29.328000+00:00,-490.0,-2003.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:31.968000+00:00,-2004.0,-564.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:34.448000+00:00,-3308.0,671.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:36.768000+00:00,-3655.0,1433.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:39.828000+00:00,-3765.0,2713.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:42.728000+00:00,-5083.0,3998.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:45.228000+00:00,-6345.0,5495.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:47.908000+00:00,-7124.0,6669.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:50.367000+00:00,-7114.0,7232.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:52.648000+00:00,-6424.0,7377.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:55.968000+00:00,-5819.0,8173.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 04:59:58.808000+00:00,-5891.0,9613.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:01.508000+00:00,-4817.0,10660.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:04.167000+00:00,-3058.0,11485.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:06.788000+00:00,-1930.0,11715.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:09.408000+00:00,-488.0,11221.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:11.848000+00:00,790.0,10122.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:14.508000+00:00,1153.0,8111.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:16.947000+00:00,675.0,6215.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:20.168000+00:00,416.0,3579.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:22.648000+00:00,1460.0,1828.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:24.748000+00:00,2607.0,891.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:27.388000+00:00,3865.0,867.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:30.047000+00:00,5023.0,115.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:32.388000+00:00,6188.0,-985.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:34.988000+00:00,6989.0,-2807.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:37.547000+00:00,7456.0,-4418.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:40.168000+00:00,7300.0,-5039.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:42.707000+00:00,6417.0,-5284.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:45.088000+00:00,5160.0,-5561.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:47.488000+00:00,4306.0,-4756.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:50.207000+00:00,3731.0,-3710.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:52.748000+00:00,3250.0,-3805.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:55.248000+00:00,2636.0,-4424.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:00:57.588000+00:00,1823.0,-4240.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:00.128000+00:00,798.0,-3262.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:02.407000+00:00,-432.0,-2058.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:04.908000+00:00,-1775.0,-782.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:07.448000+00:00,-3165.0,536.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:09.787000+00:00,-3670.0,1291.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:12.048000+00:00,-3565.0,2187.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:14.348000+00:00,-4257.0,3222.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:17.027000+00:00,-5582.0,4537.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:19.728000+00:00,-6830.0,6204.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:22.547000+00:00,-7208.0,7008.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:25.348000+00:00,-6696.0,7348.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:27.748000+00:00,-5905.0,7664.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:30.368000+00:00,-5889.0,8660.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:32.868000+00:00,-5694.0,9977.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:35.188000+00:00,-4536.0,10816.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:37.288000+00:00,-3172.0,11430.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:39.688000+00:00,-2064.0,11796.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:42.147000+00:00,-861.0,11308.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:44.848000+00:00,688.0,10310.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:47.108000+00:00,1166.0,8581.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:49.847000+00:00,762.0,6475.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:52.588000+00:00,282.0,4339.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:54.668000+00:00,795.0,2690.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:56.968000+00:00,2091.0,1265.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:01:58.988000+00:00,3066.0,802.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:01.887000+00:00,4417.0,625.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:04.488000+00:00,5644.0,-412.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:07.028000+00:00,6688.0,-1939.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:09.407000+00:00,7283.0,-3716.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:11.788000+00:00,7502.0,-4762.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:14.388000+00:00,7015.0,-5130.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:17.548000+00:00,5429.0,-5539.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:20.028000+00:00,4459.0,-5035.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:22.127000+00:00,3954.0,-4023.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:25.008000+00:00,3375.0,-3686.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:27.408000+00:00,2987.0,-4197.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:30.168000+00:00,1978.0,-4343.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:32.868000+00:00,941.0,-3402.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:35.147000+00:00,-196.0,-2288.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:37.728000+00:00,-1645.0,-905.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:40.328000+00:00,-3104.0,478.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:43.088000+00:00,-3660.0,1404.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:45.508000+00:00,-3617.0,2423.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:48.247000+00:00,-4725.0,3645.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:50.648000+00:00,-5916.0,4932.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:53.208000+00:00,-6964.0,6408.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:55.467000+00:00,-7206.0,7035.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:02:57.628000+00:00,-6868.0,7324.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:00.508000+00:00,-5938.0,7619.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:02.868000+00:00,-5863.0,8500.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:05.188000+00:00,-5814.0,9800.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:07.767000+00:00,-4676.0,10742.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:09.788000+00:00,-3357.0,11343.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:12.628000+00:00,-1966.0,11740.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:16.508000+00:00,223.0,10867.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:18.748000+00:00,1029.0,9421.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:20.887000+00:00,1124.0,7745.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:23.548000+00:00,432.0,5647.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:26.068000+00:00,403.0,3621.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:29.008000+00:00,1729.0,1576.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:31.308000+00:00,2909.0,798.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:33.927000+00:00,4162.0,796.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:37.248000+00:00,5753.0,-509.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:40.028000+00:00,6780.0,-2192.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:42.708000+00:00,7398.0,-4117.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:45.308000+00:00,7405.0,-4984.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:47.747000+00:00,6747.0,-5204.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:50.508000+00:00,5343.0,-5553.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:53.228000+00:00,4319.0,-4780.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:55.928000+00:00,3736.0,-3714.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:03:59.008000+00:00,3175.0,-3911.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:01.407000+00:00,2494.0,-4458.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:04.168000+00:00,1490.0,-3939.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:06.508000+00:00,403.0,-2875.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:08.808000+00:00,-820.0,-1690.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:11.688000+00:00,-2453.0,-137.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:14.627000+00:00,-3626.0,1082.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:17.108000+00:00,-3551.0,1995.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:19.408000+00:00,-4041.0,3033.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:21.688000+00:00,-5149.0,4066.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:24.288000+00:00,-6459.0,5654.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:26.947000+00:00,-7174.0,6778.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:29.328000+00:00,-7073.0,7262.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:32.908000+00:00,-5972.0,7579.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:35.208000+00:00,-5849.0,8410.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:37.808000+00:00,-5840.0,9749.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:40.247000+00:00,-4774.0,10686.0
2025-australian-grand-prix-r,Australian Grand Prix,BEA,2025-03-16 05:04:42.888000+00:00,-3052.0,11489.0
