session_id,year,event_name,driver_code,aligned_rows,non_ok_rows,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,car_related_rows,location_related_rows,non_ok_pct
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,SAI,46568,677,351,113,179,34,0,464,499,1.4537880089331732
2025-miami-grand-prix-r,2025,Miami Grand Prix,LAW,35464,650,372,74,177,27,0,446,449,1.8328445747800588
2025-british-grand-prix-r,2025,British Grand Prix,HAD,23134,633,206,67,315,45,0,273,361,2.736232385233855
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ANT,38396,616,384,75,122,35,0,459,382,1.604333784769247
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,ALB,35678,603,377,74,107,45,0,451,407,1.690117159033578
2025-australian-grand-prix-r,2025,Australian Grand Prix,ALO,34944,597,389,73,106,29,0,462,375,1.708447802197802
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ANT,44998,574,371,80,84,39,0,451,375,1.2756122494333082
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,ALO,28862,565,408,73,54,30,0,481,298,1.957591296514448
2025-miami-grand-prix-r,2025,Miami Grand Prix,BOR,30933,559,344,63,128,24,0,407,362,1.8071315423657581
2025-miami-grand-prix-r,2025,Miami Grand Prix,BEA,27407,495,299,61,116,19,0,360,318,1.8061079286313717
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,HAM,30621,486,312,70,73,31,0,382,322,1.5871460762222005
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,HAM,18354,461,235,42,153,31,0,277,184,2.511714067778141
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,OCO,24120,423,296,38,67,22,0,334,256,1.7537313432835822
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,HUL,21245,417,303,53,42,19,0,356,198,1.9628147799482232
2025-italian-grand-prix-r,2025,Italian Grand Prix,ALO,20813,356,223,36,90,7,0,259,255,1.7104694181521167
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,ALB,11999,335,177,28,111,19,0,205,134,2.791899324943745
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALB,23029,328,202,45,58,23,0,247,206,1.4242911112076078
2025-british-grand-prix-r,2025,British Grand Prix,BOR,5590,190,54,15,115,6,0,69,121,3.3989266547406083
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,HUL,6865,129,58,21,41,9,0,79,85,1.8790968681718863
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,LEC,6781,125,77,20,22,6,0,97,80,1.8433859312785725
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,GAS,7510,119,79,15,20,5,0,94,86,1.584553928095872
2025-united-states-grand-prix-r,2025,United States Grand Prix,SAI,6592,115,98,7,3,7,0,105,52,1.7445388349514563
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,ALO,4454,102,48,11,38,5,0,59,82,2.2900763358778624
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,LAW,4813,69,57,9,0,3,0,66,13,1.4336172865156867
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,BOR,2918,52,25,11,9,7,0,36,29,1.782042494859493
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,ANT,879,39,24,0,12,3,0,24,15,4.436860068259386
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,VER,879,39,24,0,12,3,0,24,15,4.436860068259386
2025-australian-grand-prix-r,2025,Australian Grand Prix,DOO,1170,28,11,6,9,2,0,17,24,2.3931623931623935
2025-australian-grand-prix-r,2025,Australian Grand Prix,HAD,1170,28,11,6,9,2,0,17,24,2.3931623931623935
2025-australian-grand-prix-r,2025,Australian Grand Prix,SAI,1170,28,11,6,9,2,0,17,24,2.3931623931623935
2025-british-grand-prix-r,2025,British Grand Prix,LAW,1056,26,0,3,23,0,0,3,23,2.462121212121212
2025-miami-grand-prix-r,2025,Miami Grand Prix,DOO,956,23,11,2,8,2,0,13,13,2.405857740585774
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,GAS,1229,18,12,3,1,2,0,15,15,1.4646053702196908
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,TSU,1656,18,12,3,1,2,0,15,15,1.0869565217391304
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,PIA,1286,16,13,2,0,1,0,15,3,1.244167962674961
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,STR,1017,8,0,5,0,3,0,5,8,0.7866273352999017
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,BOR,778,3,0,3,0,0,0,3,0,0.3856041131105398
