session_id,year,event_name,bin_start_ms,driver_windows,degraded_driver_windows,severe_driver_windows,max_non_ok_pct,race_control_messages,incident_messages,safety_car_messages,vsc_messages,penalty_messages,rainfall_transitions,has_yellow,has_safety_car,has_red_flag,has_vsc,has_status_context,has_context_event,degraded_window_rate
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,5700000,180,54,0,8.333333333333332,4,3,0,0,0,0,False,False,False,False,False,True,30.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,6000000,180,90,0,4.666666666666667,0,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,6300000,176,105,0,4.333333333333334,0,0,0,0,0,0,False,False,False,False,False,False,59.65909090909091
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,6600000,170,68,0,4.0,0,0,0,0,0,0,False,False,False,False,False,False,40.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,6900000,170,85,0,8.0,0,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,7200000,170,51,0,4.0,0,0,0,0,0,0,False,False,False,False,False,False,30.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,7500000,170,17,0,3.6666666666666665,0,0,0,0,0,0,False,False,False,False,False,False,10.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,7800000,170,68,0,4.333333333333334,0,0,0,0,0,0,False,False,False,False,False,False,40.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,8100000,170,51,0,4.0,0,0,0,0,0,0,False,False,False,False,False,False,30.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,8400000,170,68,0,7.333333333333333,0,0,0,0,0,0,False,False,False,False,False,False,40.0
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,8700000,163,63,0,9.266409266409266,0,0,0,0,0,0,False,False,False,False,False,False,38.65030674846626
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,9000000,1,0,0,0.0,0,0,0,0,0,0,False,False,False,False,False,False,0.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,3300000,140,60,0,7.000000000000001,3,0,0,0,0,0,True,False,False,False,True,True,42.857142857142854
2025-united-states-grand-prix-r,2025,United States Grand Prix,3600000,200,100,0,4.333333333333334,4,3,0,0,0,0,False,False,False,False,False,True,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,3900000,196,98,0,3.6666666666666665,6,2,0,0,0,0,True,False,False,True,True,True,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,4200000,190,57,0,4.666666666666667,2,1,0,0,0,0,False,False,False,True,True,True,30.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,4500000,190,114,0,6.0,0,0,0,0,0,0,False,False,False,False,False,False,60.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,4800000,190,95,0,3.6666666666666665,1,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,5100000,190,114,0,8.333333333333332,0,0,0,0,0,0,False,False,False,False,False,False,60.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,5400000,190,95,0,4.0,2,2,0,0,0,0,False,False,False,False,False,True,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,5700000,190,76,0,4.0,8,4,0,0,0,0,False,False,False,False,False,True,40.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,6000000,190,76,0,7.333333333333333,3,1,0,0,0,0,False,False,False,False,False,True,40.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,6300000,190,95,0,5.666666666666666,0,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,6600000,190,114,0,4.0,0,0,0,0,0,0,True,False,False,False,True,True,60.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,6900000,190,57,0,4.333333333333334,0,0,0,0,0,0,False,False,False,False,False,False,30.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,7200000,190,95,0,4.333333333333334,0,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,7500000,190,76,0,4.0,0,0,0,0,0,0,False,False,False,False,False,False,40.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,7800000,190,95,0,6.666666666666667,0,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,8100000,190,95,0,7.333333333333333,0,0,0,0,0,0,False,False,False,False,False,False,50.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,8400000,190,76,0,3.6666666666666665,0,0,0,0,0,0,False,False,False,False,False,False,40.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,8700000,190,76,0,4.666666666666667,0,0,0,0,0,0,False,False,False,False,False,False,40.0
2025-united-states-grand-prix-r,2025,United States Grand Prix,9000000,65,27,0,5.154639175257731,0,0,0,0,0,0,False,False,False,False,False,False,41.53846153846154
